Text_Type,Book,Chapter,Window,LLG,GLG,LGL,G,GGG,LG,LGG,L,LL,GG,GL,GLL,GGL,LLL
SN,AS,shareera,1493,7,24,29,21,30,0,10,4,0,0,0,7,14,1
SN,AS,shareera,1494,8,23,28,20,32,0,11,4,0,0,0,7,13,1
SN,AS,shareera,1495,7,24,27,19,31,1,11,4,0,0,0,7,14,1
SN,AS,shareera,1496,7,23,27,19,31,1,11,4,0,0,0,8,14,1
SN,AS,shareera,1497,8,24,27,19,32,1,11,4,0,0,0,7,12,1
SN,AS,shareera,1498,7,24,27,19,32,1,11,4,0,0,0,7,13,1
SN,AS,shareera,1499,7,23,29,19,30,1,11,4,0,0,0,8,13,1
SN,AS,shareera,1500,7,25,28,18,30,2,11,4,0,0,0,8,12,1
SN,AS,shareera,1501,8,25,28,18,29,2,11,4,0,0,0,9,11,1
SN,AS,shareera,1502,8,24,28,18,29,2,12,4,0,0,0,9,11,1
SN,AS,shareera,1503,9,23,29,19,29,2,11,3,0,0,0,9,11,1
SN,AS,shareera,1504,9,25,29,19,29,2,9,3,0,0,0,9,11,1
SN,AS,shareera,1505,9,26,30,19,27,2,10,3,0,0,0,8,11,1
SN,AS,shareera,1506,9,26,31,20,25,2,10,2,0,0,0,9,11,1
SN,AS,shareera,1507,10,26,31,21,25,2,9,1,0,0,0,9,11,1
SN,AS,shareera,1508,10,28,30,20,24,2,10,2,0,0,0,9,10,1
SN,AS,shareera,1509,10,27,30,20,25,2,10,2,0,0,0,8,11,1
SN,AS,shareera,1510,10,28,29,20,26,2,10,2,0,0,0,7,11,1
SN,AS,shareera,1511,11,27,28,20,26,2,10,2,0,0,0,7,12,1
SN,AS,shareera,1512,11,28,28,20,24,2,10,2,0,0,0,7,13,1
SN,AS,shareera,1513,10,29,28,19,24,2,10,3,0,0,0,7,13,1
SN,AS,shareera,1514,10,30,29,19,24,2,10,3,0,0,0,6,12,1
SN,AS,shareera,1515,12,29,29,18,22,2,10,4,0,0,0,6,13,1
SN,AS,shareera,1516,12,29,29,17,21,2,11,5,0,0,0,6,13,1
SN,AS,shareera,1517,13,28,28,17,23,2,10,5,0,0,0,6,13,1
SN,AS,shareera,1518,13,29,29,17,25,2,9,5,0,0,0,7,13,0
SN,AS,shareera,1519,12,30,30,17,23,2,8,6,0,0,0,8,13,0
SN,AS,shareera,1520,11,28,31,18,24,1,9,6,0,0,0,8,14,0
SN,AS,shareera,1521,11,27,31,18,25,1,10,6,0,0,0,7,14,0
SN,AS,shareera,1522,10,28,31,18,24,1,10,6,0,0,0,7,15,0
SN,AS,shareera,1523,10,27,31,18,25,1,11,6,0,0,0,7,14,0
SN,AS,shareera,1524,11,27,29,17,24,1,11,7,0,0,0,6,17,0
SN,AS,shareera,1525,13,24,31,17,23,0,11,8,0,0,0,6,17,0
SN,AS,shareera,1526,12,23,32,18,24,0,11,7,0,0,0,6,17,0
SN,AS,shareera,1527,12,23,32,18,22,0,11,7,0,0,0,7,18,0
SN,AS,shareera,1528,12,22,31,18,24,0,11,7,0,0,0,7,17,1
SN,AS,shareera,1529,13,19,31,18,24,0,13,7,0,0,0,7,17,1
SN,AS,shareera,1530,14,19,30,18,25,0,12,7,0,0,0,7,17,1
SN,AS,shareera,1531,14,19,29,18,25,0,13,7,0,0,0,7,17,1
SN,AS,shareera,1532,13,20,29,18,23,0,13,7,0,0,0,8,18,1
SN,AS,shareera,1533,14,17,29,19,26,0,12,6,0,0,0,8,18,1
SN,AS,shareera,1534,14,16,30,19,26,0,12,6,0,0,0,8,18,1
SN,AS,shareera,1535,14,17,30,19,25,0,12,6,0,0,0,9,17,1
SN,AS,shareera,1536,13,16,30,19,26,0,12,6,0,0,0,9,18,1
SN,AS,shareera,1537,15,14,30,19,28,0,12,6,0,0,0,8,17,1
SN,AS,shareera,1538,15,12,28,19,27,0,13,5,0,0,0,9,20,1
SN,AS,shareera,1539,15,12,27,19,28,0,12,5,0,0,0,10,20,1
SN,AS,shareera,1540,14,12,27,20,30,0,13,4,0,0,0,10,18,1
SN,AS,shareera,1541,14,13,27,21,30,0,12,3,0,0,0,10,18,1
SN,AS,shareera,1542,13,13,28,21,27,0,13,3,0,0,0,10,20,1
SN,AS,shareera,1543,13,13,29,21,27,0,13,3,0,0,0,9,20,1
SN,AS,shareera,1544,13,12,29,22,27,0,13,2,0,0,0,9,21,1
SN,AS,shareera,1545,13,14,30,21,27,0,12,3,0,0,0,9,19,1
SN,AS,shareera,1546,12,16,31,21,27,0,10,3,0,0,0,9,19,1
SN,AS,shareera,1547,13,14,31,21,28,0,10,3,0,0,0,10,18,1
SN,AS,shareera,1548,14,15,31,20,26,0,10,4,0,0,0,10,18,1
SN,AS,shareera,1549,15,16,32,21,26,0,10,3,0,0,0,10,15,1
SN,AS,shareera,1550,13,17,31,22,26,0,11,2,0,0,0,10,16,1
SN,AS,shareera,1551,15,17,31,22,25,0,11,2,0,0,0,9,16,1
SN,AS,shareera,1552,16,18,31,22,25,0,10,2,0,0,0,8,16,1
SN,AS,shareera,1553,15,18,31,22,23,0,13,2,0,0,0,9,16,0
SN,AS,shareera,1554,14,19,31,22,23,0,13,2,0,0,0,8,17,0
SN,AS,shareera,1555,14,18,32,22,22,0,14,2,0,0,0,9,16,0
SN,AS,shareera,1556,14,18,33,22,22,0,15,2,0,0,0,8,15,0
SN,AS,shareera,1557,15,18,35,22,22,0,14,2,0,0,0,7,14,0
SN,AS,shareera,1558,14,19,35,22,20,0,14,2,0,0,0,8,15,0
SN,AS,shareera,1559,14,19,34,22,22,0,14,2,0,0,0,8,14,0
SN,AS,shareera,1560,14,18,34,22,23,0,15,2,0,0,0,7,14,0
SN,AS,shareera,1561,15,18,34,22,23,0,15,2,0,0,0,7,13,0
SN,AS,shareera,1562,13,19,35,22,23,0,15,2,0,0,0,7,13,0
SN,AS,shareera,1563,13,19,35,23,23,0,16,2,0,0,0,6,10,0
SN,AS,shareera,1564,14,19,34,23,23,0,17,2,0,0,0,5,11,0
SN,AS,shareera,1565,14,21,33,22,21,1,16,2,0,0,0,5,12,0
SN,AS,shareera,1566,14,21,32,21,23,1,17,2,0,0,0,5,13,0
SN,AS,shareera,1567,14,24,30,20,24,1,17,2,0,0,0,7,11,0
SN,AS,shareera,1568,15,23,28,19,24,2,18,2,0,0,0,8,11,1
SN,AS,shareera,1569,17,25,27,18,24,2,19,2,0,1,0,7,11,1
SN,AS,shareera,1570,18,25,25,18,26,2,19,1,1,1,0,7,12,1
SN,AS,shareera,1571,18,24,23,17,25,3,19,1,1,1,0,9,12,1
SN,AS,shareera,1572,17,25,22,16,24,3,18,1,1,1,1,8,12,1
SN,AS,shareera,1573,17,24,21,17,24,3,17,0,1,1,1,8,11,1
SN,AS,shareera,1574,15,24,21,16,25,3,17,0,1,1,1,8,12,1
SN,AS,shareera,1575,15,24,20,15,26,3,18,1,1,1,1,10,11,1
SN,AS,shareera,1576,14,24,19,14,27,3,19,2,1,1,1,10,12,1
SN,AS,shareera,1577,14,25,18,13,27,4,21,2,1,1,1,11,11,1
SN,AS,shareera,1578,14,25,18,12,28,4,21,2,1,1,2,11,14,1
SN,AS,shareera,1579,14,26,17,11,29,4,19,2,1,1,2,12,14,1
SN,AS,shareera,1580,13,27,15,10,32,4,21,2,1,1,2,11,14,1
SN,AS,shareera,1581,14,27,13,9,32,4,19,2,1,1,3,11,13,3
SN,AS,shareera,1582,13,26,12,9,33,4,20,2,1,1,3,12,13,3
SN,AS,shareera,1583,13,27,12,9,34,4,20,2,1,1,3,11,12,3
SN,AS,shareera,1584,12,27,12,9,32,4,21,2,1,1,3,12,13,3
SN,AS,shareera,1585,12,26,13,9,32,4,21,2,1,1,3,12,13,3
SN,AS,shareera,1586,13,26,14,9,31,4,21,2,1,1,3,12,12,3
SN,AS,shareera,1587,13,27,14,9,30,4,21,2,1,1,3,12,12,3
SN,AS,shareera,1588,13,28,15,9,31,4,20,2,1,1,3,13,12,3
SN,AS,shareera,1589,12,28,16,9,29,4,20,2,1,1,3,15,11,3
SN,AS,shareera,1590,11,29,17,9,29,3,21,3,1,1,3,15,10,3
SN,AS,shareera,1591,10,29,18,10,27,3,21,3,1,1,3,15,9,3
SN,AS,shareera,1592,10,28,19,11,28,3,20,3,1,1,3,13,9,3
SN,AS,shareera,1593,10,29,20,12,28,2,19,3,1,1,3,12,9,2
SN,AS,shareera,1594,9,26,21,13,29,2,18,3,1,0,3,13,8,2
SN,AS,shareera,1595,8,26,23,14,27,2,18,3,0,0,3,13,7,2
SN,AS,shareera,1596,8,25,25,15,28,1,18,3,0,0,3,11,9,2
SN,AS,shareera,1597,8,25,27,16,30,1,18,3,0,0,2,11,9,2
SN,AS,shareera,1598,7,26,28,16,30,1,19,3,0,0,2,12,10,2
SN,AS,shareera,1599,8,26,27,17,30,1,20,3,0,0,2,12,9,2
SN,AS,shareera,1600,8,27,29,18,28,1,19,2,0,0,2,10,9,2
SN,AS,shareera,1601,8,27,30,19,27,1,18,1,0,0,2,11,8,2
SN,AS,shareera,1602,8,26,31,20,27,0,17,1,0,0,2,10,8,2
SN,AS,shareera,1603,9,28,31,21,26,0,14,1,0,0,1,10,5,2
SN,AS,shareera,1604,9,28,32,22,25,0,16,1,0,0,1,9,4,2
SN,AS,shareera,1605,9,29,33,23,24,0,13,1,0,0,1,9,4,2
SN,AS,shareera,1606,9,31,34,24,25,0,13,1,0,0,0,9,4,0
SN,AS,shareera,1607,9,34,33,24,24,0,13,1,0,0,0,8,4,0
SN,AS,shareera,1608,9,34,33,24,23,0,14,1,0,0,0,8,4,0
SN,AS,shareera,1609,9,35,33,24,22,0,15,1,0,0,0,8,3,0
SN,AS,shareera,1610,9,35,32,24,21,0,16,1,0,0,0,9,3,0
SN,AS,shareera,1611,8,36,31,24,20,0,16,1,0,0,0,10,4,0
SN,AS,shareera,1612,9,35,30,24,21,0,16,1,0,0,0,10,4,0
SN,AS,shareera,1613,9,36,30,24,20,0,16,1,0,0,0,9,5,0
SN,AS,shareera,1614,9,37,31,24,21,0,15,1,0,0,0,7,5,0
SN,AS,shareera,1615,10,34,31,25,21,0,14,0,0,0,0,7,8,0
SN,AS,shareera,1616,10,34,31,25,20,0,14,0,0,0,0,7,9,0
SN,AS,shareera,1617,11,33,31,25,20,0,14,0,0,0,0,7,9,0
SN,AS,shareera,1618,10,34,31,25,18,0,15,0,0,0,0,7,10,0
SN,AS,shareera,1619,10,34,31,25,17,0,16,0,0,0,0,7,10,0
SN,AS,shareera,1620,11,32,30,25,17,0,16,0,0,0,0,8,11,0
SN,AS,shareera,1621,12,33,30,25,17,0,16,0,0,0,0,8,9,0
SN,AS,shareera,1622,12,33,29,25,15,0,17,0,0,0,0,10,9,0
SN,AS,shareera,1623,12,34,29,25,17,0,16,0,0,0,0,9,8,0
SN,AS,shareera,1624,11,33,29,25,16,0,17,0,0,0,0,10,9,0
SN,AS,shareera,1625,11,33,28,24,17,0,17,1,0,0,0,10,9,0
SN,AS,shareera,1626,10,34,27,24,17,0,17,1,0,0,0,9,11,0
SN,AS,shareera,1627,9,32,28,24,18,0,17,1,0,0,0,9,12,0
SN,AS,shareera,1628,9,32,28,24,19,0,17,1,0,0,0,8,12,0
SN,AS,shareera,1629,10,31,28,24,20,0,15,1,0,0,0,8,13,0
SN,AS,shareera,1630,10,32,29,24,18,0,15,1,0,0,0,8,13,0
SN,AS,shareera,1631,9,32,29,24,18,0,15,1,0,0,0,9,13,0
SN,AS,shareera,1632,9,30,29,24,20,0,14,1,0,0,0,9,14,0
SN,AS,shareera,1633,10,29,30,24,20,0,13,1,0,0,0,9,14,0
SN,AS,shareera,1634,11,29,30,23,20,0,12,2,0,0,0,8,15,0
SN,AS,shareera,1635,11,30,30,23,19,0,12,2,0,0,0,7,16,0
SN,AS,shareera,1636,10,31,31,23,19,0,13,2,0,0,0,6,15,0
SN,AS,shareera,1637,9,31,31,23,18,0,14,2,0,0,0,6,16,0
SN,AS,shareera,1638,9,30,31,23,20,0,14,2,0,0,0,6,15,0
SN,AS,shareera,1639,9,29,31,23,21,0,14,2,0,0,0,6,15,0
SN,AS,shareera,1640,8,30,31,23,23,0,14,2,0,0,0,7,12,0
SN,AS,shareera,1641,8,30,32,23,24,0,13,2,0,0,0,7,11,0
SN,AS,shareera,1642,7,31,32,23,22,0,15,2,0,0,0,7,11,0
SN,AS,shareera,1643,7,31,33,23,22,0,14,2,0,0,0,7,11,0
SN,AS,shareera,1644,7,31,33,23,23,0,13,2,0,0,0,6,12,0
SN,AS,shareera,1645,6,32,33,23,24,0,13,2,0,0,0,5,12,0
SN,AS,shareera,1646,6,32,33,23,24,0,13,2,0,0,0,5,12,0
SN,AS,shareera,1647,6,32,33,22,25,0,12,3,0,0,0,3,14,0
SN,AS,shareera,1648,6,31,33,21,26,0,12,4,0,0,0,3,14,0
SN,AS,shareera,1649,7,33,33,21,27,0,10,4,0,0,0,2,13,0
SN,AS,shareera,1650,7,32,33,22,29,0,9,3,0,0,0,2,13,0
SN,AS,shareera,1651,7,32,33,22,31,0,9,3,0,0,0,2,11,0
SN,AS,shareera,1652,7,33,32,22,31,0,9,3,0,0,0,2,11,0
SN,AS,shareera,1653,6,31,32,22,30,0,12,3,0,0,0,3,11,0
SN,AS,shareera,1654,6,30,32,22,29,0,13,3,0,0,0,4,11,0
SN,AS,shareera,1655,7,27,31,22,31,0,13,3,0,0,0,4,12,0
SN,AS,shareera,1656,8,25,31,22,31,0,13,3,0,0,0,3,14,0
SN,AS,shareera,1657,8,25,32,22,30,0,13,3,0,0,0,4,13,0
SN,AS,shareera,1658,8,26,31,22,30,0,13,3,0,0,0,4,13,0
SN,AS,shareera,1659,9,25,31,23,32,0,12,2,0,0,0,4,12,0
SN,AS,shareera,1660,9,25,31,23,32,0,10,2,0,0,0,4,14,0
SN,AS,shareera,1661,10,23,30,23,34,0,9,2,0,0,0,4,15,0
SN,AS,shareera,1662,10,24,30,23,33,0,9,2,0,0,0,4,15,0
SN,AS,shareera,1663,11,23,31,23,32,0,9,2,0,0,0,4,15,0
SN,AS,shareera,1664,12,22,31,22,31,0,9,3,0,0,0,5,15,0
SN,AS,shareera,1665,13,21,32,22,29,0,9,3,0,0,0,5,16,0
SN,AS,shareera,1666,13,21,31,22,30,0,9,3,0,0,0,5,16,0
SN,AS,shareera,1667,13,21,31,22,31,0,8,3,0,0,0,5,16,0
SN,AS,shareera,1668,13,21,31,22,32,0,8,3,0,0,0,5,15,0
SN,AS,shareera,1669,13,21,31,22,31,0,9,3,0,0,0,6,14,0
SN,AS,shareera,1670,13,21,32,22,29,0,10,3,0,0,0,7,13,0
SN,AS,shareera,1671,12,20,32,22,28,0,11,3,0,0,0,8,14,0
SN,AS,shareera,1672,12,20,33,23,29,0,11,2,0,0,0,8,12,0
SN,AS,shareera,1673,12,20,33,24,27,0,12,1,0,0,0,8,13,0
SN,AS,shareera,1674,13,19,34,24,26,0,12,1,0,0,0,8,13,0
SN,AS,shareera,1675,13,19,34,24,25,0,13,1,0,0,0,8,13,0
SN,AS,shareera,1676,13,19,34,24,25,0,13,1,0,0,0,8,13,0
SN,AS,shareera,1677,13,18,36,24,24,0,12,1,0,0,0,9,13,0
SN,AS,shareera,1678,13,22,36,24,24,0,9,1,0,0,0,8,13,0
SN,AS,shareera,1679,13,23,37,23,24,0,8,2,0,0,0,7,13,0
SN,AS,shareera,1680,12,25,37,23,23,0,9,2,0,0,0,7,12,0
SN,AS,shareera,1681,11,25,37,23,24,0,10,2,0,0,0,8,10,0
SN,AS,shareera,1682,11,25,36,23,24,0,11,2,0,0,0,7,11,0
SN,AS,shareera,1683,10,25,36,22,24,1,12,2,0,0,0,7,11,0
SN,AS,shareera,1684,8,25,37,21,22,1,14,3,0,0,0,8,11,0
SN,AS,shareera,1685,8,25,37,21,24,1,14,3,0,0,0,9,8,0
SN,AS,shareera,1686,8,26,38,21,23,1,14,3,0,0,0,9,7,0
SN,AS,shareera,1687,8,25,39,21,23,1,14,3,0,0,0,9,7,0
SN,AS,shareera,1688,9,26,38,21,22,1,13,3,0,0,0,10,7,0
SN,AS,shareera,1689,8,27,37,22,22,1,14,2,0,0,0,10,7,0
SN,AS,shareera,1690,8,29,36,22,22,1,15,2,0,0,0,9,6,0
SN,AS,shareera,1691,9,27,36,22,21,1,16,2,0,0,0,9,7,0
SN,AS,shareera,1692,9,27,37,22,20,1,16,2,0,0,0,9,7,0
SN,AS,shareera,1693,9,26,36,22,20,1,18,2,0,0,0,9,7,0
SN,AS,shareera,1694,8,27,36,21,20,1,18,3,0,0,0,9,7,0
SN,AS,shareera,1695,8,27,35,20,21,1,18,4,0,0,0,8,8,0
SN,AS,shareera,1696,9,29,34,20,22,1,17,4,0,0,0,7,7,0
SN,AS,shareera,1697,11,29,33,20,20,1,18,4,0,0,0,7,7,0
SN,AS,shareera,1698,12,29,34,19,20,1,17,5,0,0,0,7,6,0
SN,AS,shareera,1699,10,30,33,19,21,1,18,5,0,0,0,7,6,0
SN,AS,shareera,1700,10,29,32,19,19,1,19,5,0,0,0,7,6,0
SN,AS,shareera,1701,10,28,31,18,18,1,21,5,0,1,0,7,7,0
SN,AS,shareera,1702,10,29,29,18,19,1,21,5,0,1,0,6,6,0
SN,AS,shareera,1703,13,27,31,17,22,1,25,5,0,1,1,7,11,0
SN,AS,shareera,1704,20,43,39,17,34,1,38,4,0,1,1,15,24,5
SN,AS,shareera,1705,20,42,38,16,33,1,37,4,0,1,1,15,24,5
SN,AS,shareera,1706,21,44,38,15,32,1,37,4,0,1,1,14,26,6
SN,AS,shareera,1707,21,43,37,15,31,1,36,4,0,1,1,15,26,6
SN,AS,shareera,1708,22,43,36,15,30,0,39,4,0,1,1,15,27,6
SN,AS,shareera,1709,24,51,37,15,35,0,48,3,0,1,1,15,33,8
SN,AS,shareera,1710,25,51,36,15,34,0,49,3,0,1,1,14,34,9
SN,AS,shareera,1711,25,52,36,14,35,0,49,3,0,2,1,16,35,11
SN,AS,shareera,1712,26,54,36,13,37,0,50,3,0,3,1,17,36,13
SN,AS,shareera,1713,26,79,41,12,40,0,71,3,0,3,1,19,93,17
SN,AS,shareera,1714,26,78,40,11,39,0,70,3,0,3,1,18,93,18
SN,AS,shareera,1715,25,76,39,10,41,1,69,3,0,3,1,18,94,18
SN,AS,shareera,1716,25,78,38,9,42,2,69,3,0,3,1,19,97,18
SN,AS,shareera,1717,26,76,37,8,42,2,69,3,0,3,2,19,97,19
SN,AS,shareera,1718,26,75,36,7,41,2,68,3,0,4,2,19,97,20
SN,AS,shareera,1719,26,74,37,8,40,2,67,2,0,4,2,18,100,21
SN,AS,shareera,1720,27,73,37,9,39,2,66,1,0,4,2,19,99,21
SN,AS,shareera,1721,27,74,38,9,38,2,66,1,0,4,2,19,99,21
SN,AS,shareera,1722,27,73,38,8,39,2,67,1,0,4,2,19,100,21
SN,AS,shareera,1723,26,72,37,8,38,2,67,0,0,5,2,20,100,21
SN,AS,shareera,1724,27,70,37,8,37,2,66,0,0,5,2,21,100,21
SN,AS,shareera,1725,28,71,38,8,38,2,64,0,0,5,2,23,100,21
SN,AS,shareera,1726,31,76,40,8,37,2,64,0,0,4,2,24,101,22
SN,AS,shareera,1727,31,76,39,8,36,2,65,0,0,4,2,24,102,22
SN,AS,shareera,1728,29,75,38,8,36,2,64,0,0,5,1,23,99,22
SN,AS,shareera,1729,22,59,29,8,25,2,55,0,0,5,2,15,86,19
SN,AS,shareera,1730,25,60,29,9,28,2,55,0,0,5,2,15,87,19
SN,AS,shareera,1731,24,59,28,9,28,2,54,0,0,5,2,15,85,18
SN,AS,shareera,1732,27,65,33,8,29,2,54,0,0,5,3,17,85,20
SN,AS,shareera,1733,26,65,33,8,29,3,52,0,0,5,3,18,84,20
SN,AS,shareera,1734,24,58,31,9,25,3,42,0,0,5,3,18,79,19
SN,AS,shareera,1735,23,58,31,8,24,3,45,0,0,6,3,18,78,18
SN,AS,shareera,1736,25,56,32,8,24,3,48,0,0,5,4,20,78,17
SN,AS,shareera,1737,26,55,31,8,25,3,48,0,0,4,4,20,79,15
SN,AS,shareera,1738,24,30,25,8,23,3,27,0,0,4,4,18,22,11
SN,AS,shareera,1739,24,32,27,8,24,3,28,0,0,4,5,18,24,10
SN,AS,shareera,1740,24,34,27,8,22,2,28,1,0,4,5,19,24,10
SN,AS,shareera,1741,23,32,27,8,21,1,28,1,0,4,6,18,20,10
SN,AS,shareera,1742,22,34,27,9,22,1,28,1,0,4,5,19,20,12
SN,AS,shareera,1743,22,35,28,10,22,1,28,1,0,3,5,19,22,11
SN,AS,shareera,1744,22,36,27,9,22,1,28,2,0,3,5,19,19,10
SN,AS,shareera,1745,21,40,28,8,24,1,28,2,0,3,6,19,21,10
SN,AS,shareera,1746,20,37,29,8,25,1,28,2,0,3,6,20,22,11
SN,AS,shareera,1747,19,39,28,8,25,1,28,3,0,3,6,21,21,11
SN,AS,shareera,1748,19,40,28,8,25,1,30,3,0,2,6,21,21,12
SN,AS,shareera,1749,18,43,27,7,27,1,31,3,0,2,6,21,23,13
SN,AS,shareera,1750,18,43,26,6,27,1,32,4,0,2,6,19,24,13
SN,AS,shareera,1751,15,38,24,6,28,1,30,4,0,2,7,18,22,12
SN,AS,shareera,1752,16,40,25,5,28,1,29,4,0,2,7,18,23,13
SN,AS,shareera,1753,17,41,23,6,25,1,26,4,0,1,7,18,21,13
SN,AS,shareera,1754,23,47,27,6,35,2,46,4,0,1,6,26,36,17
SN,AS,shareera,1755,26,66,33,5,43,2,53,5,0,1,6,31,51,21
SN,AS,shareera,1756,26,65,34,5,42,2,53,5,0,1,7,31,51,21
SN,AS,shareera,1757,23,59,32,6,43,2,53,5,0,1,6,28,50,19
SN,AS,shareera,1758,23,58,33,7,44,1,51,5,0,1,6,27,52,19
SN,AS,shareera,1759,24,57,33,7,45,1,51,5,0,1,6,26,51,18
SN,AS,shareera,1760,24,57,35,8,46,1,47,5,0,0,6,27,51,18
SN,AS,shareera,1761,21,57,34,9,44,1,45,5,0,0,5,23,52,17
SN,AS,shareera,1762,19,57,34,10,42,1,43,5,0,0,5,22,50,17
SN,AS,shareera,1763,19,57,35,11,42,1,44,5,0,0,5,21,51,17
SN,AS,shareera,1764,19,55,36,12,41,1,43,5,0,0,4,21,51,17
SN,AS,shareera,1765,20,53,37,13,43,1,43,4,0,0,4,20,51,17
SN,AS,shareera,1766,21,53,38,14,43,1,42,4,0,0,3,21,52,17
SN,AS,shareera,1767,22,51,39,14,43,1,41,4,0,0,3,21,52,14
SN,AS,shareera,1768,22,52,39,14,44,1,40,4,0,0,3,22,50,14
SN,AS,shareera,1769,22,51,39,15,44,1,40,3,0,0,3,23,52,15
SN,AS,shareera,1770,22,48,39,16,44,1,40,3,0,0,2,22,50,15
SN,AS,shareera,1771,23,49,37,16,43,1,41,3,0,0,2,21,50,14
SN,AS,shareera,1772,22,48,38,17,44,1,39,2,0,0,2,21,50,14
SN,AS,shareera,1773,23,48,39,18,45,1,37,2,0,0,2,20,50,13
SN,AS,shareera,1774,25,45,40,19,44,1,37,2,0,0,2,19,48,12
SN,AS,shareera,1775,25,44,41,20,45,1,37,1,0,0,2,19,47,12
SN,AS,shareera,1776,25,46,42,21,44,1,38,1,0,0,1,19,47,12
SN,AS,shareera,1777,24,43,41,21,45,1,38,1,0,1,1,19,47,11
SN,AS,shareera,1778,22,41,41,20,46,1,38,1,0,2,1,19,49,11
SN,AS,shareera,1779,15,34,36,20,37,0,16,1,0,2,1,11,33,5
SN,AS,shareera,1780,9,13,30,20,27,0,9,0,0,2,2,6,19,1
SN,AS,shareera,1781,9,15,30,21,27,0,10,0,0,2,1,7,19,1
SN,AS,shareera,1782,9,17,28,21,26,0,10,0,0,2,1,7,20,1
SN,AS,shareera,1783,10,17,28,20,27,0,10,1,0,2,1,7,18,1
SN,AS,shareera,1784,9,18,28,20,26,0,10,1,0,2,1,7,19,1
SN,AS,shareera,1785,9,17,28,20,25,0,10,1,0,2,1,7,21,1
SN,AS,shareera,1786,10,17,27,20,26,0,10,1,0,2,1,8,19,1
SN,AS,shareera,1787,10,15,26,20,25,0,12,1,0,2,1,8,18,1
